,unit_name,employee_unit,post_name,professional,person_num,person_num2,view,view2,detail,compare
198,浙江省国家税务局,温州市鹿城区国家税务局,基层税务分局科员（四）,工商管理类,1,0,查看,查看,详情,对比
199,浙江省国家税务局,温州市鹿城区国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
200,浙江省国家税务局,温州市鹿城区国家税务局,纳税服务科科员,经济学类、新闻传播学类、计算机类、工商管理类,1,0,查看,查看,详情,对比
201,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（一）,财政学类,2,0,查看,查看,详情,对比
202,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（二）,财政学类,2,0,查看,查看,详情,对比
203,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（三）,工商管理类,1,0,查看,查看,详情,对比
204,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（四）,工商管理类,1,0,查看,查看,详情,对比
205,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（五）,计算机类,1,0,查看,查看,详情,对比
206,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（六）,财政学类、工商管理类,1,0,查看,查看,详情,对比
207,浙江省国家税务局,瑞安市国家税务局,基层税务分局科员（一）,财政学类,1,0,查看,查看,详情,对比
208,浙江省国家税务局,瑞安市国家税务局,基层税务分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
209,浙江省国家税务局,瑞安市国家税务局,基层税务分局科员（三）,计算机类,1,0,查看,查看,详情,对比
210,浙江省国家税务局,瑞安市国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
211,浙江省国家税务局,瑞安市国家税务局,税源管理科科员,经济学类、财政学类、法学类,1,0,查看,查看,详情,对比
212,浙江省国家税务局,永嘉县国家税务局,税源管理科科员,财政学类,2,0,查看,查看,详情,对比
213,浙江省国家税务局,永嘉县国家税务局,纳税服务科科员,工商管理类,2,0,查看,查看,详情,对比
214,浙江省国家税务局,苍南县国家税务局,基层税务分局科员（一）,财政学类,4,0,查看,查看,详情,对比
215,浙江省国家税务局,苍南县国家税务局,基层税务分局科员（二）,财政学类,4,0,查看,查看,详情,对比
216,浙江省国家税务局,苍南县国家税务局,稽查局科员,财政学类、工商管理类、法学类,2,0,查看,查看,详情,对比
217,浙江省国家税务局,绍兴市国家税务局,稽查局科员（一）,财政学类、工商管理类、法学类,2,0,查看,查看,详情,对比
218,浙江省国家税务局,绍兴市国家税务局,稽查局科员（二）,财政学类、工商管理类、法学类,2,0,查看,查看,详情,对比
219,浙江省国家税务局,绍兴市国家税务局,稽查局科员（三）,金融学类、经济与贸易类、法学类,1,0,查看,查看,详情,对比
220,浙江省国家税务局,绍兴市国家税务局,基层税务分局科员,经济学类、工商管理类,1,0,查看,查看,详情,对比
221,浙江省国家税务局,绍兴市柯桥区国家税务局,基层税务分局科员（一）,财政学类,3,0,查看,查看,详情,对比
222,浙江省国家税务局,绍兴市柯桥区国家税务局,基层税务分局科员（二）,财政学类,3,0,查看,查看,详情,对比
223,浙江省国家税务局,绍兴市柯桥区国家税务局,税源管理科科员（一）,新闻传播学类,1,0,查看,查看,详情,对比
224,浙江省国家税务局,绍兴市柯桥区国家税务局,税源管理科科员（二）,经济学类、财政学类、工商管理类,1,0,查看,查看,详情,对比
225,浙江省国家税务局,绍兴市上虞区国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
226,浙江省国家税务局,绍兴市上虞区国家税务局,稽查局科员（一）,财政学类,1,0,查看,查看,详情,对比
227,浙江省国家税务局,绍兴市上虞区国家税务局,稽查局科员（二）,财政学类,1,0,查看,查看,详情,对比
228,浙江省国家税务局,绍兴市上虞区国家税务局,税源管理科科员（一）,工商管理类,1,0,查看,查看,详情,对比
229,浙江省国家税务局,绍兴市上虞区国家税务局,税源管理科科员（二）,经济学类,1,0,查看,查看,详情,对比
230,浙江省国家税务局,绍兴市上虞区国家税务局,办公室科员,图书情报与档案管理类,1,0,查看,查看,详情,对比
231,浙江省国家税务局,绍兴市上虞区国家税务局,征收管理科科员,经济学类、财政学类、计算机类,1,0,查看,查看,详情,对比
232,浙江省国家税务局,诸暨市国家税务局,基层税务分局科员（一）,财政学类、工商管理类,2,0,查看,查看,详情,对比
233,浙江省国家税务局,诸暨市国家税务局,基层税务分局科员（二）,财政学类、工商管理类,2,0,查看,查看,详情,对比
234,浙江省国家税务局,诸暨市国家税务局,税源管理科科员（一）,法学类,1,0,查看,查看,详情,对比
235,浙江省国家税务局,诸暨市国家税务局,税源管理科科员（二）,经济学类、财政学类、金融学类,1,0,查看,查看,详情,对比
236,浙江省国家税务局,新昌县国家税务局,稽查局科员（一）,财政学类、计算机类,3,0,查看,查看,详情,对比
237,浙江省国家税务局,新昌县国家税务局,稽查局科员（二）,财政学类、计算机类,3,0,查看,查看,详情,对比
238,浙江省国家税务局,新昌县国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
239,浙江省国家税务局,新昌县国家税务局,纳税服务科科员,财政学类,3,0,查看,查看,详情,对比
240,浙江省国家税务局,新昌县国家税务局,税源管理科科员（一）,经济学类、工商管理类、计算机类,2,0,查看,查看,详情,对比
241,浙江省国家税务局,嘉善县国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
242,浙江省国家税务局,嘉善县国家税务局,稽查局科员,计算机类,1,0,查看,查看,详情,对比
243,浙江省国家税务局,嘉善县国家税务局,基层税务分局科员（一）,工商管理类,1,0,查看,查看,详情,对比
244,浙江省国家税务局,嘉善县国家税务局,基层税务分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
245,浙江省国家税务局,嘉善县国家税务局,基层税务分局科员（三）,财政学类、金融学类、法学类,1,0,查看,查看,详情,对比
246,浙江省国家税务局,平湖市国家税务局,基层税务分局科员（一）,法学类,1,0,查看,查看,详情,对比
247,浙江省国家税务局,平湖市国家税务局,基层税务分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
248,浙江省国家税务局,平湖市国家税务局,基层税务分局科员（三）,工商管理类,1,0,查看,查看,详情,对比
249,浙江省国家税务局,平湖市国家税务局,基层税务分局科员（四）,财政学类、工商管理类,1,0,查看,查看,详情,对比
250,浙江省国家税务局,海盐县国家税务局,基层税务分局科员（一）,工商管理类,5,0,查看,查看,详情,对比
251,浙江省国家税务局,海盐县国家税务局,基层税务分局科员（二）,经济与贸易类、工商管理类、中国语言文学类、新闻传播学类,1,0,查看,查看,详情,对比
252,浙江省国家税务局,海盐县国家税务局,稽查局科员,工商管理类,3,0,查看,查看,详情,对比
253,浙江省国家税务局,海盐县国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
254,浙江省国家税务局,海宁市国家税务局,稽查局科员（一）,财政学类,1,0,查看,查看,详情,对比
255,浙江省国家税务局,海宁市国家税务局,稽查局科员（二）,财政学类,1,0,查看,查看,详情,对比
256,浙江省国家税务局,海宁市国家税务局,基层税务分局科员（一）,工商管理类,2,0,查看,查看,详情,对比
257,浙江省国家税务局,海宁市国家税务局,基层税务分局科员（二）,工商管理类,2,0,查看,查看,详情,对比
258,浙江省国家税务局,海宁市国家税务局,征收管理科科员,计算机类,1,0,查看,查看,详情,对比
259,浙江省国家税务局,海宁市国家税务局,税源管理一科科员,经济学类、财政学类、工商管理类,1,0,查看,查看,详情,对比
260,浙江省国家税务局,桐乡市国家税务局,基层税务分局科员（一）,财政学类,3,0,查看,查看,详情,对比
261,浙江省国家税务局,桐乡市国家税务局,基层税务分局科员（二）,工商管理类,3,0,查看,查看,详情,对比
262,浙江省国家税务局,桐乡市国家税务局,基层税务分局科员（三）,数学类,2,0,查看,查看,详情,对比
263,浙江省国家税务局,桐乡市国家税务局,基层税务分局科员（四）,经济与贸易类,2,0,查看,查看,详情,对比
264,浙江省国家税务局,桐乡市国家税务局,基层税务分局科员（五）,经济学类、法学类,2,0,查看,查看,详情,对比
265,浙江省国家税务局,湖州市国家税务局,稽查局科员（一）,经济学类,1,0,查看,查看,详情,对比
266,浙江省国家税务局,湖州市国家税务局,稽查局科员（二）,经济学类,1,0,查看,查看,详情,对比
267,浙江省国家税务局,湖州市国家税务局,稽查局科员（三）,工商管理类,1,0,查看,查看,详情,对比
268,浙江省国家税务局,湖州市国家税务局,稽查局科员（四）,工商管理类,1,0,查看,查看,详情,对比
269,浙江省国家税务局,湖州市国家税务局,直属税务分局科员（一）,财政学类,1,0,查看,查看,详情,对比
270,浙江省国家税务局,湖州市国家税务局,直属税务分局科员（二）,法学类,1,0,查看,查看,详情,对比
271,浙江省国家税务局,湖州市吴兴区国家税务局,织里税务分局科员（一）,工商管理类,1,0,查看,查看,详情,对比
272,浙江省国家税务局,湖州市吴兴区国家税务局,织里税务分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
273,浙江省国家税务局,湖州市南浔区国家税务局,税源管理二科科员（一）,法学类,1,0,查看,查看,详情,对比
274,浙江省国家税务局,湖州市南浔区国家税务局,税源管理二科科员（二）,法学类,1,0,查看,查看,详情,对比
275,浙江省国家税务局,湖州市南浔区国家税务局,税源管理二科科员（三）,工商管理类,1,0,查看,查看,详情,对比
276,浙江省国家税务局,湖州市南浔区国家税务局,税源管理二科科员（四）,工商管理类,1,0,查看,查看,详情,对比
277,浙江省国家税务局,湖州市南浔区国家税务局,税源管理二科科员（五）,工商管理类,1,0,查看,查看,详情,对比
278,浙江省国家税务局,湖州市南浔区国家税务局,税源管理二科科员（六）,工商管理类,1,0,查看,查看,详情,对比
279,浙江省国家税务局,湖州市南浔区国家税务局,人事教育科科员,新闻传播学类,1,0,查看,查看,详情,对比
280,浙江省国家税务局,湖州市南浔区国家税务局,征收管理科科员,财政学类、法学类,1,0,查看,查看,详情,对比
281,浙江省国家税务局,德清县国家税务局,税源管理科科员,工商管理类,1,0,查看,查看,详情,对比
282,浙江省国家税务局,长兴县国家税务局,煤山分局科员（一）,法学类,1,0,查看,查看,详情,对比
283,浙江省国家税务局,长兴县国家税务局,煤山分局科员（二）,法学类,1,0,查看,查看,详情,对比
284,浙江省国家税务局,长兴县国家税务局,煤山分局科员（三）,新闻传播学类,1,0,查看,查看,详情,对比
285,浙江省国家税务局,长兴县国家税务局,煤山分局科员（四）,新闻传播学类,1,0,查看,查看,详情,对比
286,浙江省国家税务局,长兴县国家税务局,稽查局科员（一）,计算机类,1,0,查看,查看,详情,对比
287,浙江省国家税务局,长兴县国家税务局,稽查局科员（二）,计算机类,1,0,查看,查看,详情,对比
288,浙江省国家税务局,长兴县国家税务局,稽查局科员（三）,工商管理类,1,0,查看,查看,详情,对比
289,浙江省国家税务局,长兴县国家税务局,稽查局科员（四）,工商管理类,1,0,查看,查看,详情,对比
290,浙江省国家税务局,长兴县国家税务局,泗安分局科员（一）,财政学类,1,0,查看,查看,详情,对比
291,浙江省国家税务局,长兴县国家税务局,泗安分局科员（一）,财政学类,1,0,查看,查看,详情,对比
292,浙江省国家税务局,长兴县国家税务局,税源管理二科科员,财政学类、法学类、统计学类、工商管理类,2,0,查看,查看,详情,对比
293,浙江省国家税务局,安吉县国家税务局,稽查局科员（一）,财政学类、金融学类,2,0,查看,查看,详情,对比
294,浙江省国家税务局,安吉县国家税务局,稽查局科员（二）,财政学类、金融学类,2,0,查看,查看,详情,对比
295,浙江省国家税务局,安吉县国家税务局,稽查局科员（三）,经济与贸易类,1,0,查看,查看,详情,对比
296,浙江省国家税务局,安吉县国家税务局,税源管理科科员,财政学类、工商管理类、中国语言文学类,1,0,查看,查看,详情,对比
297,浙江省国家税务局,安吉县国家税务局,稽查局科员（四）,经济与贸易类,1,0,查看,查看,详情,对比
298,浙江省国家税务局,金华市国家税务局,纳税服务科科员（一）,金融学类,1,0,查看,查看,详情,对比
299,浙江省国家税务局,金华市国家税务局,纳税服务科科员（二）,中国语言文学类,1,0,查看,查看,详情,对比
300,浙江省国家税务局,金华市国家税务局,纳税服务科科员（三）,工商管理类、法学类、计算机类,2,0,查看,查看,详情,对比
301,浙江省国家税务局,金华市国家税务局,稽查局科员（一）,财政学类、工商管理类,4,0,查看,查看,详情,对比
302,浙江省国家税务局,金华市国家税务局,稽查局科员（二）,财政学类、工商管理类,4,0,查看,查看,详情,对比
303,浙江省国家税务局,兰溪市国家税务局,纳税服务科科员,工商管理类,1,0,查看,查看,详情,对比
304,浙江省国家税务局,义乌市国家税务局,纳税服务科科员,俄语相关专业,1,0,查看,查看,详情,对比
305,浙江省国家税务局,义乌市国家税务局,基层税务分局科员（三）,财政学类,1,0,查看,查看,详情,对比
306,浙江省国家税务局,义乌市国家税务局,基层税务分局科员（一）,工商管理类,1,0,查看,查看,详情,对比
307,浙江省国家税务局,义乌市国家税务局,基层税务分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
308,浙江省国家税务局,义乌市国家税务局,基层税务分局科员（四）,金融学类、法学类、中国语言文学类、计算机类,1,0,查看,查看,详情,对比
309,浙江省国家税务局,永康市国家税务局,纳税服务科科员（一）,经济学类,1,0,查看,查看,详情,对比
310,浙江省国家税务局,永康市国家税务局,纳税服务科科员（二）,工商管理类、电子商务类,1,0,查看,查看,详情,对比
311,浙江省国家税务局,永康市国家税务局,纳税服务科科员（三）,新闻传播学类,1,0,查看,查看,详情,对比
312,浙江省国家税务局,浦江县国家税务局,纳税服务科科员（一）,经济学类、财政学类、法学类,1,0,查看,查看,详情,对比
313,浙江省国家税务局,浦江县国家税务局,纳税服务科科员（二）,计算机类,1,0,查看,查看,详情,对比
314,浙江省国家税务局,浦江县国家税务局,稽查局科员（一）,工商管理类、财政学类,1,0,查看,查看,详情,对比
315,浙江省国家税务局,浦江县国家税务局,稽查局科员（二）,经济学类、财政学类,1,0,查看,查看,详情,对比
316,浙江省国家税务局,武义县国家税务局,纳税服务科科员（一）,经济与贸易类,1,0,查看,查看,详情,对比
317,浙江省国家税务局,武义县国家税务局,纳税服务科科员（二）,计算机类,1,0,查看,查看,详情,对比
318,浙江省国家税务局,武义县国家税务局,纳税服务科科员（三）,工商管理类、电子商务类,2,0,查看,查看,详情,对比
319,浙江省国家税务局,武义县国家税务局,纳税服务科科员（四）,工商管理类、电子商务类,3,0,查看,查看,详情,对比
320,浙江省国家税务局,武义县国家税务局,纳税服务科科员（五）,经济与贸易类、计算机类、工商管理类,1,0,查看,查看,详情,对比
321,浙江省国家税务局,磐安县国家税务局,稽查局科员（一）,工商管理类、电子商务类,2,0,查看,查看,详情,对比
322,浙江省国家税务局,磐安县国家税务局,稽查局科员（二）,工商管理类、电子商务类,2,0,查看,查看,详情,对比
323,浙江省国家税务局,磐安县国家税务局,进出口税收管理科科员,财政学类、法学类,1,0,查看,查看,详情,对比
324,浙江省国家税务局,衢州市国家税务局,稽查局科员（一）,财政学类,2,0,查看,查看,详情,对比
325,浙江省国家税务局,衢州市国家税务局,稽查局科员（二）,财政学类,2,0,查看,查看,详情,对比
326,浙江省国家税务局,衢州市国家税务局,稽查局科员（三）,金融学类,2,0,查看,查看,详情,对比
327,浙江省国家税务局,衢州市国家税务局,稽查局科员（四）,金融学类,2,0,查看,查看,详情,对比
328,浙江省国家税务局,衢州市国家税务局,税源管理科科员,数学类、计算机类、统计学类,2,0,查看,查看,详情,对比
329,浙江省国家税务局,衢州市柯城区国家税务局,税源管理科科员,法学类,1,0,查看,查看,详情,对比
330,浙江省国家税务局,衢州市衢江区国家税务局,税源管理科科员,经济学类,1,0,查看,查看,详情,对比
331,浙江省国家税务局,龙游县国家税务局,稽查局科员（一）,财政学类,1,0,查看,查看,详情,对比
332,浙江省国家税务局,龙游县国家税务局,稽查局科员（二）,财政学类,1,0,查看,查看,详情,对比
333,浙江省国家税务局,龙游县国家税务局,稽查局科员（三）,工商管理类,2,0,查看,查看,详情,对比
334,浙江省国家税务局,龙游县国家税务局,稽查局科员（四）,工商管理类,2,0,查看,查看,详情,对比
335,浙江省国家税务局,龙游县国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
336,浙江省国家税务局,龙游县国家税务局,纳税评估科科员,经济学类、法学类、数学类,1,0,查看,查看,详情,对比
337,浙江省国家税务局,江山市国家税务局,稽查局科员（一）,工商管理类,1,0,查看,查看,详情,对比
338,浙江省国家税务局,江山市国家税务局,稽查局科员（二）,工商管理类,1,0,查看,查看,详情,对比
339,浙江省国家税务局,江山市国家税务局,稽查局科员（三）,财政学类,1,0,查看,查看,详情,对比
340,浙江省国家税务局,江山市国家税务局,稽查局科员（四）,财政学类,1,0,查看,查看,详情,对比
341,浙江省国家税务局,江山市国家税务局,纳税服务科科员,工商管理类、计算机类、数学类,1,0,查看,查看,详情,对比
342,浙江省国家税务局,常山县国家税务局,稽查局科员（一）,经济学类,1,0,查看,查看,详情,对比
343,浙江省国家税务局,常山县国家税务局,稽查局科员（二）,经济学类,1,0,查看,查看,详情,对比
344,浙江省国家税务局,常山县国家税务局,稽查局科员（三）,财政学类,2,0,查看,查看,详情,对比
345,浙江省国家税务局,常山县国家税务局,稽查局科员（四）,财政学类,2,0,查看,查看,详情,对比
346,浙江省国家税务局,常山县国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
347,浙江省国家税务局,常山县国家税务局,收入核算科科员,管理科学与工程类,1,0,查看,查看,详情,对比
348,浙江省国家税务局,常山县国家税务局,纳税服务科科员,经济学类、财政学类、金融学类,1,0,查看,查看,详情,对比
349,浙江省国家税务局,开化县国家税务局,稽查局科员（一）,财政学类,2,0,查看,查看,详情,对比
350,浙江省国家税务局,开化县国家税务局,稽查局科员（二）,财政学类,2,0,查看,查看,详情,对比
351,浙江省国家税务局,开化县国家税务局,稽查局科员（三）,经济学类,1,0,查看,查看,详情,对比
352,浙江省国家税务局,开化县国家税务局,稽查局科员（四）,经济学类,1,0,查看,查看,详情,对比
353,浙江省国家税务局,开化县国家税务局,政策法规科科员,法学类、经济学类、工商管理类,1,0,查看,查看,详情,对比
354,浙江省国家税务局,台州市国家税务局,科员（一）,法学类,2,0,查看,查看,详情,对比
355,浙江省国家税务局,台州市国家税务局,科员（二）,计算机类,1,0,查看,查看,详情,对比
356,浙江省国家税务局,台州市国家税务局,科员（三）,工商管理类,2,0,查看,查看,详情,对比
357,浙江省国家税务局,台州市椒江区国家税务局,纳税服务科科员,财政学类,1,0,查看,查看,详情,对比
358,浙江省国家税务局,台州市黄岩区国家税务局,纳税服务科科员（一）,工商管理类,3,0,查看,查看,详情,对比
359,浙江省国家税务局,台州市黄岩区国家税务局,纳税服务科科员（二）,经济学类、财政学类、法学类、计算机类,1,0,查看,查看,详情,对比
360,浙江省国家税务局,台州市黄岩区国家税务局,税源管理科科员（一）,财政学类,1,0,查看,查看,详情,对比
361,浙江省国家税务局,台州市黄岩区国家税务局,税源管理科科员（二）,经济学类,1,0,查看,查看,详情,对比
362,浙江省国家税务局,台州市路桥区国家税务局,税源管理科科员（一）,财政学类、工商管理类,1,0,查看,查看,详情,对比
363,浙江省国家税务局,台州市路桥区国家税务局,税源管理科科员（二）,财政学类,1,0,查看,查看,详情,对比
364,浙江省国家税务局,台州市路桥区国家税务局,政策法规科员,法学类,1,0,查看,查看,详情,对比
365,浙江省国家税务局,台州市路桥区国家税务局,办公室科员,图书情报与档案管理类,1,0,查看,查看,详情,对比
366,浙江省国家税务局,临海市国家税务局,基层税务分局科员（一）,经济学类,1,0,查看,查看,详情,对比
367,浙江省国家税务局,临海市国家税务局,基层税务分局科员（二）,财政学类,1,0,查看,查看,详情,对比
368,浙江省国家税务局,临海市国家税务局,稽查局科员（一）,法学类,1,0,查看,查看,详情,对比
369,浙江省国家税务局,临海市国家税务局,稽查局科员（二）,电子信息类,1,0,查看,查看,详情,对比
370,浙江省国家税务局,临海市国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
371,浙江省国家税务局,临海市国家税务局,纳税服务科科员（一）,工商管理类,1,0,查看,查看,详情,对比
372,浙江省国家税务局,临海市国家税务局,纳税服务科科员（二）,经济学类、财政学类、金融学类,1,0,查看,查看,详情,对比
373,浙江省国家税务局,温岭市国家税务局,基层税务所科员（一）,工商管理类,1,0,查看,查看,详情,对比
374,浙江省国家税务局,温岭市国家税务局,基层税务所科员（二）,工商管理类,1,0,查看,查看,详情,对比
375,浙江省国家税务局,温岭市国家税务局,基层税务所科员（三）,财政学类,1,0,查看,查看,详情,对比
376,浙江省国家税务局,温岭市国家税务局,基层税务所科员（四）,财政学类,1,0,查看,查看,详情,对比
377,浙江省国家税务局,温岭市国家税务局,基层税务所科员（五）,统计学类,1,0,查看,查看,详情,对比
378,浙江省国家税务局,温岭市国家税务局,基层税务所科员（六）,统计学类,1,0,查看,查看,详情,对比
379,浙江省国家税务局,温岭市国家税务局,基层税务所科员（七）,新闻传播学类,1,0,查看,查看,详情,对比
380,浙江省国家税务局,温岭市国家税务局,基层税务所科员（八）,英语相关专业,1,0,查看,查看,详情,对比
381,浙江省国家税务局,温岭市国家税务局,基层税务所科员（九）,财政学类、工商管理类、计算机类,2,0,查看,查看,详情,对比
382,浙江省国家税务局,玉环市国家税务局,纳税服务科科员(一),经济学类、财政学类、工商管理类、法学类,1,0,查看,查看,详情,对比
383,浙江省国家税务局,玉环市国家税务局,纳税服务科科员(二),财政学类,1,0,查看,查看,详情,对比
384,浙江省国家税务局,玉环市国家税务局,税源管理科科员,经济学类,1,0,查看,查看,详情,对比
385,浙江省国家税务局,玉环市国家税务局,办公室科员,中国语言文学类,1,0,查看,查看,详情,对比
386,浙江省国家税务局,仙居县国家税务局,税源管理科科员（一）,财政学类,2,0,查看,查看,详情,对比
387,浙江省国家税务局,仙居县国家税务局,税源管理科科员（二）,工商管理类,1,0,查看,查看,详情,对比
388,浙江省国家税务局,仙居县国家税务局,办公室科员,中国语言文学类,1,0,查看,查看,详情,对比
389,浙江省国家税务局,仙居县国家税务局,收入核算科科员,经济学类、金融学类,1,0,查看,查看,详情,对比
390,浙江省国家税务局,仙居县国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
391,浙江省国家税务局,仙居县国家税务局,纳税服务科科员,计算机类、中国语言文学类、新闻传播学类,1,0,查看,查看,详情,对比
392,浙江省国家税务局,天台县国家税务局,稽查局科员（一）,财政学类,1,0,查看,查看,详情,对比
393,浙江省国家税务局,天台县国家税务局,稽查局科员（二）,财政学类,1,0,查看,查看,详情,对比
394,浙江省国家税务局,天台县国家税务局,税源管理科科员（一）,工商管理类,1,0,查看,查看,详情,对比
395,浙江省国家税务局,天台县国家税务局,税源管理科科员（二）,计算机类,1,0,查看,查看,详情,对比
396,浙江省国家税务局,天台县国家税务局,征收管理科科员,经济学类、法学类、计算机类、新闻传播学类,1,0,查看,查看,详情,对比
397,浙江省国家税务局,三门县国家税务局,稽查局科员(一),工商管理类,2,0,查看,查看,详情,对比
